,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude,post_space,time,pitch
191,so,71.42,71.54,0.1200000000000045,0.1199999999999903,1,2,0.06000000000000225,0.4133619780655592,0.11999999999999034,71.48,226.67995637367116
192,i,71.66,71.76,0.1000000000000085,0.2999999999999971,1,1,0.1000000000000085,0.6949977535767939,0.29999999999999716,71.71000000000001,192.0440485934199
193,other,72.06,72.32,0.2599999999999909,0.0200000000000102,1,5,0.05199999999999818,0.5808263079877624,0.020000000000010232,72.19,271.6892849895541
194,than,72.34,72.48,0.1400000000000005,0.039999999999992,1,4,0.03500000000000013,0.44474637330868955,0.03999999999999204,72.41,252.38172841199847
195,that,72.52,72.72,0.2000000000000028,0.0400000000000062,1,4,0.0500000000000007,0.5500681493416361,0.04000000000000625,72.62,195.17313848493274
196,i,72.76,72.8,0.039999999999992,0.1200000000000045,1,1,0.039999999999992,0.5629365918308671,0.12000000000000455,72.78,188.89945663198083
197,think,72.92,73.1,0.1799999999999926,0.0600000000000022,1,5,0.03599999999999852,0.243589852119396,0.060000000000002274,73.00999999999999,196.86145051414113
198,that,73.16,73.28,0.1200000000000045,0.1400000000000005,1,4,0.030000000000001126,0.4168799379363284,0.14000000000000057,73.22,166.43552177899815
199,mostly,73.42,73.9,0.480000000000004,0.1199999999999903,1,6,0.08000000000000067,0.27778504277578075,0.11999999999999034,73.66,176.68572377033118
200,voters,74.02,74.52,0.5,0.4000000000000057,1,6,0.08333333333333333,0.280657804338031,0.4000000000000057,74.27,159.85899936253756
201,have,74.92,75.18,0.2600000000000051,0.0999999999999943,1,4,0.06500000000000128,0.22908964786102165,0.09999999999999432,75.05000000000001,151.8797122631825
202,are,75.28,75.42,0.1400000000000005,0.0999999999999943,1,3,0.046666666666666835,0.3327154717101796,0.09999999999999432,75.35,143.61020987207806
203,baked,75.52,75.92,0.4000000000000057,0.019999999999996,1,5,0.08000000000000114,0.1429616017597301,0.01999999999999602,75.72,167.39771835604748
204,in,75.94,76.06,0.1200000000000045,0.0600000000000022,1,2,0.06000000000000225,0.347403323136608,0.060000000000002274,76.0,141.61863043798033
205,on,76.12,76.22,0.0999999999999943,0.0600000000000022,1,2,0.04999999999999715,0.31988456184445974,0.060000000000002274,76.17,116.5174255128566
206,this,76.28,76.54,0.2600000000000051,0.0999999999999943,1,4,0.06500000000000128,0.18197760501675345,0.09999999999999432,76.41,124.19007696611754
207,they,76.64,76.76,0.1200000000000045,0.0799999999999983,1,4,0.030000000000001126,0.3407733858961408,0.0799999999999983,76.7,155.9879315528006
208,think,76.84,77.04,0.2000000000000028,0.039999999999992,1,5,0.040000000000000556,0.17623994665681272,0.03999999999999204,76.94,163.05307067325816
209,that,77.08,77.18,0.1000000000000085,0.059999999999988,1,4,0.025000000000002125,0.31834968219406473,0.05999999999998806,77.13,152.0918933352407
210,donald,77.24,77.58,0.3400000000000034,0.0600000000000022,1,6,0.05666666666666723,0.30244048529292106,0.060000000000002274,77.41,146.4962835104598
211,trump,77.64,77.92,0.2800000000000011,0.2399999999999948,1,5,0.056000000000000216,0.24612138237372533,0.23999999999999488,77.78,159.08480842194837
212,did,78.16,78.36,0.2000000000000028,0.0799999999999983,1,3,0.0666666666666676,0.34744918581632406,0.0799999999999983,78.25999999999999,181.22958410524203
213,something,78.44,78.8,0.3599999999999994,0.0400000000000062,1,9,0.03999999999999993,0.31025853841203477,0.04000000000000625,78.62,196.66061067152515
214,wrong,78.84,79.3,0.4599999999999937,0.2199999999999988,1,5,0.09199999999999874,0.42735799775216254,0.21999999999999886,79.07,171.11512238077995
215,they,79.52,79.62,0.1000000000000085,0.0600000000000022,1,4,0.025000000000002125,0.4173992902080995,0.060000000000002274,79.57,170.97697254155048
216,overwhelmingly,79.68,80.46,0.7799999999999869,0.0800000000000125,1,14,0.05571428571428478,0.3495194333824192,0.0800000000000125,80.07,186.06769766899646
217,say,80.54,80.76,0.2199999999999988,0.0799999999999983,1,3,0.07333333333333293,0.2788766999578248,0.0799999999999983,80.65,149.76174247059785
218,that,80.84,81.16,0.3199999999999932,0.4000000000000057,1,4,0.0799999999999983,0.260641183142854,0.4000000000000057,81.0,105.19012325779038
219,but,81.56,81.7,0.1400000000000005,0.039999999999992,1,3,0.046666666666666835,0.3236607029211118,0.03999999999999204,81.63,181.8953638018189
220,they're,81.74,81.9,0.1600000000000108,0.019999999999996,1,7,0.0228571428571444,0.41482674212790493,0.01999999999999602,81.82,206.48975545565168
221,not,81.92,82.1,0.1799999999999926,0.0600000000000022,1,3,0.059999999999997534,0.4395293943359151,0.060000000000002274,82.00999999999999,235.12754607506474
222,sure,82.16,82.34,0.1800000000000068,0.0600000000000022,1,4,0.0450000000000017,0.2910154292368291,0.060000000000002274,82.25,203.2693710922135
223,whether,82.4,82.64,0.2399999999999948,0.0600000000000022,1,7,0.034285714285713545,0.35580370624268787,0.060000000000002274,82.52000000000001,179.85127317533403
224,he,82.7,82.78,0.0799999999999983,0.0600000000000022,1,2,0.03999999999999915,0.2938256674496743,0.060000000000002274,82.74000000000001,178.57984891077174
225,should,82.84,82.96,0.1199999999999903,0.0200000000000102,1,6,0.019999999999998384,0.10082689847908224,0.020000000000010232,82.9,176.22283319072704
226,be,82.98,83.04,0.0600000000000022,0.059999999999988,1,2,0.0300000000000011,0.2611400424783367,0.05999999999998806,83.01,171.17473642266384
227,removed,83.1,83.4,0.3000000000000113,0.039999999999992,1,7,0.042857142857144474,0.2374456975409285,0.03999999999999204,83.25,164.98226822852274
228,from,83.44,83.58,0.1400000000000005,0.0400000000000062,1,4,0.03500000000000013,0.13898515966726072,0.04000000000000625,83.50999999999999,159.9530874183119
229,office,83.62,83.98,0.3599999999999994,0.039999999999992,1,6,0.059999999999999894,0.21784766836303032,0.03999999999999204,83.80000000000001,141.72490355898887
230,for,84.02,84.18,0.1600000000000108,0.059999999999988,1,3,0.05333333333333693,0.31246682547560584,0.05999999999998806,84.1,131.91169828504565
231,it,84.24,84.34,0.1000000000000085,0.2800000000000011,1,2,0.05000000000000425,0.1863766871547843,0.28000000000000114,84.28999999999999,74.29651046481939
232,and,84.62,84.8,0.1799999999999926,0.2800000000000011,1,3,0.059999999999997534,0.2734201628878927,0.28000000000000114,84.71000000000001,175.70693604299527
233,that's,85.08,85.34,0.2600000000000051,0.0,1,6,0.04333333333333419,0.36609046354802394,0.0,85.21000000000001,194.74234496472505
234,a,85.34,85.38,0.039999999999992,0.0600000000000022,1,1,0.039999999999992,0.32892081651211524,0.060000000000002274,85.36,208.73738542252872
235,different,85.44,85.72,0.2800000000000011,0.0400000000000062,1,9,0.03111111111111123,0.22508080070322298,0.04000000000000625,85.58,166.01105671648781
236,issue,85.76,86.0,0.2399999999999948,0.0600000000000022,1,5,0.04799999999999896,0.1014124226472192,0.060000000000002274,85.88,101.51692116011365
237,so,86.06,86.18,0.1200000000000045,0.0999999999999943,1,2,0.06000000000000225,0.2712726859410677,0.09999999999999432,86.12,211.3499345683991
238,i,86.28,86.36,0.0799999999999983,0.0999999999999943,1,1,0.0799999999999983,0.7082581747429493,0.09999999999999432,86.32,162.3609071354572
239,think,86.46,86.64,0.1800000000000068,0.6599999999999966,1,5,0.03600000000000136,0.4038717878325121,0.6599999999999966,86.55,298.96673725934016
240,what,87.3,87.44,0.1400000000000005,0.019999999999996,1,4,0.03500000000000013,0.5584382276060478,0.01999999999999602,87.37,202.33648302555537
241,we,87.46,87.54,0.0800000000000125,0.0799999999999983,1,2,0.04000000000000625,0.44110277612871207,0.0799999999999983,87.5,207.94220986638845
242,have,87.62,87.76,0.1400000000000005,0.059999999999988,1,4,0.03500000000000013,0.3760841776699972,0.05999999999998806,87.69,201.02463057275256
243,next,87.82,88.12,0.3000000000000113,0.019999999999996,1,4,0.07500000000000283,0.19515878333845174,0.01999999999999602,87.97,198.65866396682574
244,year,88.14,88.42,0.2800000000000011,0.1400000000000005,1,4,0.07000000000000027,0.42621124858225806,0.14000000000000057,88.28,226.14926853363
245,is,88.56,88.78,0.2199999999999988,0.0799999999999983,1,2,0.1099999999999994,0.29570539290142234,0.0799999999999983,88.67,167.03372000916008
246,the,88.86,88.94,0.0799999999999983,0.0799999999999983,1,3,0.0266666666666661,0.28197328336225663,0.0799999999999983,88.9,163.81351783705645
247,same,89.02,89.34,0.3200000000000074,0.2399999999999948,1,4,0.08000000000000185,0.26585062282120697,0.23999999999999488,89.18,197.13319989226534
248,issue,89.58,89.9,0.3200000000000074,0.059999999999988,1,5,0.06400000000000147,0.23031403104079715,0.05999999999998806,89.74000000000001,195.14796333205817
249,we,89.96,90.04,0.0800000000000125,0.0999999999999943,1,2,0.04000000000000625,0.2377693775094018,0.09999999999999432,90.0,182.08574848949561
250,have,90.14,90.38,0.2399999999999948,0.1200000000000045,1,4,0.0599999999999987,0.26781863506132925,0.12000000000000455,90.25999999999999,161.65110262559347
251,this,90.5,90.7,0.2000000000000028,0.039999999999992,1,4,0.0500000000000007,0.2414241492065284,0.03999999999999204,90.6,177.45476091297033
252,year,90.74,91.0,0.2600000000000051,0.3599999999999994,1,4,0.06500000000000128,0.35469184811026827,0.35999999999999943,90.87,215.02735150644708
253,which,91.36,91.58,0.2199999999999988,0.0,1,5,0.04399999999999976,0.17736044684301577,0.0,91.47,180.59447029334507
254,is,91.58,91.72,0.1400000000000005,0.0799999999999983,1,2,0.07000000000000026,0.3421289404780698,0.0799999999999983,91.65,166.04914090022305
255,a,91.8,91.88,0.0799999999999983,0.1600000000000108,1,1,0.0799999999999983,0.31751557194853297,0.1600000000000108,91.84,172.543633859501
256,multitude,92.04,92.76,0.7199999999999989,0.0,1,9,0.07999999999999988,0.30462712103510525,0.0,92.4,190.0019436439434
257,of,92.76,92.86,0.0999999999999943,0.0600000000000022,1,2,0.04999999999999715,0.23203424861909813,0.060000000000002274,92.81,190.3017084437635
258,ways,92.92,93.28,0.3599999999999994,0.0600000000000022,1,4,0.08999999999999984,0.32413235620628655,0.060000000000002274,93.1,148.51904412583735
259,where,93.34,93.48,0.1400000000000005,0.0600000000000022,1,5,0.0280000000000001,0.2953439876066137,0.060000000000002274,93.41,146.63255524287374
260,donald,93.54,93.86,0.3199999999999932,0.0400000000000062,1,6,0.0533333333333322,0.3271562877200526,0.04000000000000625,93.7,155.07566796793228
261,trump,93.9,94.18,0.2800000000000011,0.0,1,5,0.056000000000000216,0.1415939962114424,0.0,94.04,151.36635410925274
262,has,94.18,94.32,0.1399999999999863,0.1000000000000085,1,3,0.0466666666666621,0.10395513999474301,0.10000000000000853,94.25,135.38328365936198
263,failed,94.42,94.72,0.2999999999999971,0.0400000000000062,1,6,0.04999999999999952,0.29319809460317253,0.04000000000000625,94.57,165.25591707186103
264,the,94.76,94.82,0.059999999999988,0.0400000000000062,1,3,0.019999999999996,0.351003864760802,0.04000000000000625,94.78999999999999,190.34056590799173
265,american,94.86,95.3,0.4399999999999977,0.0400000000000062,1,8,0.054999999999999716,0.2846964199467226,0.04000000000000625,95.08,150.98478418041145
266,people,95.34,95.64,0.2999999999999971,0.0400000000000062,1,6,0.04999999999999952,0.12476566793377968,0.04000000000000625,95.49000000000001,140.14315031537902
267,is,95.68,95.78,0.0999999999999943,0.0799999999999983,1,2,0.04999999999999715,0.1957181824854287,0.0799999999999983,95.73,136.51132973407454
268,lied,95.86,96.14,0.2800000000000011,0.019999999999996,1,4,0.07000000000000027,0.5557974502774325,0.01999999999999602,96.0,156.14478162567272
269,to,96.16,96.24,0.0799999999999983,0.0400000000000062,1,2,0.03999999999999915,0.05478908411618479,0.04000000000000625,96.19999999999999,
270,the,96.28,96.3,0.019999999999996,0.019999999999996,1,3,0.006666666666665333,0.2908711363856857,0.01999999999999602,96.28999999999999,151.26031100384608
271,american,96.32,96.76,0.4400000000000119,0.039999999999992,1,8,0.055000000000001485,0.27030189646194,0.03999999999999204,96.53999999999999,142.95220983745511
272,people,96.8,97.16,0.3599999999999994,0.2999999999999971,1,6,0.059999999999999894,0.2189192015328976,0.29999999999999716,96.97999999999999,147.21179849358825
273,and,97.46,97.58,0.1200000000000045,0.0600000000000022,1,3,0.0400000000000015,0.2204004555080571,0.060000000000002274,97.52,192.60091452765437
274,voters,97.64,97.96,0.3199999999999932,0.0200000000000102,1,6,0.0533333333333322,0.4342415067357116,0.020000000000010232,97.8,219.39374404313324
275,are,97.98,98.02,0.039999999999992,0.0200000000000102,1,3,0.013333333333330666,0.29200948079167727,0.020000000000010232,98.0,229.4946685371059
276,going,98.04,98.14,0.0999999999999943,0.0,1,5,0.01999999999999886,0.35283976461326416,0.0,98.09,213.05095672963242
277,to,98.14,98.2,0.0600000000000022,0.039999999999992,1,2,0.0300000000000011,0.4267716975633141,0.03999999999999204,98.17,212.35618932432857
278,be,98.24,98.32,0.0799999999999983,0.0600000000000022,1,2,0.03999999999999915,0.3592720531825819,0.060000000000002274,98.28,219.1752600976312
279,able,98.38,98.56,0.1800000000000068,0.019999999999996,1,4,0.0450000000000017,0.28974048277665054,0.01999999999999602,98.47,204.82466988399077
280,to,98.58,98.66,0.0799999999999983,0.0799999999999983,1,2,0.03999999999999915,0.21647774344877527,0.0799999999999983,98.62,210.84292668288967
281,weigh,98.74,99.02,0.2800000000000011,0.0799999999999983,1,5,0.056000000000000216,0.4293682230892305,0.0799999999999983,98.88,202.7922652829582
282,that,99.1,99.38,0.2800000000000011,0.4000000000000057,1,4,0.07000000000000027,0.38559323728828687,0.4000000000000057,99.24,155.60081051022135
283,if,99.78,99.96,0.1799999999999926,0.0600000000000022,1,2,0.0899999999999963,0.18374949270831836,0.060000000000002274,99.87,169.71014426115556
284,not,100.02,100.26,0.2400000000000091,0.0799999999999983,1,3,0.08000000000000303,0.5315145826492765,0.0799999999999983,100.14,168.89006463945066
285,in,100.34,100.46,0.1199999999999903,0.0400000000000062,1,2,0.05999999999999515,0.3382687739489878,0.04000000000000625,100.4,179.41972157621865
286,an,100.5,100.58,0.0799999999999983,0.0400000000000062,1,2,0.03999999999999915,0.2313856069366689,0.04000000000000625,100.53999999999999,166.22042963472833
287,impeachment,100.62,101.2,0.5799999999999983,0.0600000000000022,1,11,0.052727272727272574,0.15345866894433868,0.060000000000002274,100.91,167.42929918498362
288,trial,101.26,101.58,0.3199999999999932,0.019999999999996,1,5,0.06399999999999864,0.3312726022941301,0.01999999999999602,101.42,163.67823835452282
289,in,101.6,101.66,0.0600000000000022,0.0400000000000062,1,2,0.0300000000000011,0.22925320641502495,0.04000000000000625,101.63,159.95782806310123
290,the,101.7,101.76,0.0600000000000022,0.059999999999988,1,3,0.020000000000000732,0.24671686763440862,0.05999999999998806,101.73,162.68157802539116
291,senate,101.82,102.16,0.3400000000000034,0.0200000000000102,1,6,0.05666666666666723,0.19155720529083498,0.020000000000010232,101.99,117.42796463378043
292,then,102.18,102.36,0.1799999999999926,0.0600000000000022,1,4,0.04499999999999815,0.2892423428697323,0.060000000000002274,102.27000000000001,180.2254715606404
293,at,102.42,102.54,0.1200000000000045,0.019999999999996,1,2,0.06000000000000225,0.20242376742845714,0.01999999999999602,102.48,176.05225071665973
294,the,102.56,102.62,0.0600000000000022,0.0600000000000022,1,3,0.020000000000000732,0.3248149426053938,0.060000000000002274,102.59,180.4846962247417
295,ballot,102.68,102.98,0.2999999999999971,0.039999999999992,1,6,0.04999999999999952,0.44468383535049505,0.03999999999999204,102.83000000000001,193.18864455443963
296,box,103.02,103.32,0.2999999999999971,0.0400000000000062,1,3,0.09999999999999903,0.3455339621118496,0.04000000000000625,103.16999999999999,142.1472058782762
297,in,103.36,103.42,0.0600000000000022,0.039999999999992,1,2,0.0300000000000011,0.1882195538878084,0.03999999999999204,103.39,179.44439266828812
298,november,103.46,103.98,0.5200000000000102,0.5799999999999983,1,8,0.06500000000000128,0.15258074413059766,0.5799999999999983,103.72,188.46615547011035
299,so,104.56,104.7,0.1400000000000005,0.039999999999992,0,2,0.07000000000000026,0.22554210714493808,0.03999999999999204,104.63,287.8644221085609
300,so,104.74,104.88,0.1400000000000005,0.0799999999999983,0,2,0.07000000000000026,0.23393433279764508,0.0799999999999983,104.81,325.88774462702054
301,jim,104.96,105.2,0.2400000000000091,0.8599999999999994,0,3,0.08000000000000303,0.4274785756945172,0.8599999999999994,105.08,274.1342638830697
302,i,106.06,106.16,0.0999999999999943,0.1000000000000085,2,1,0.0999999999999943,0.5996094054528639,0.10000000000000853,106.11,152.63093201940555
303,run,106.26,106.46,0.1999999999999886,0.1200000000000045,2,3,0.06666666666666286,0.46130303278908674,0.12000000000000455,106.36,164.3312842149709
304,jobs,106.58,107.02,0.4399999999999977,0.0400000000000062,2,4,0.10999999999999943,0.472358065834235,0.04000000000000625,106.8,150.63603003058935
305,the,107.06,107.12,0.0600000000000022,0.0600000000000022,2,3,0.020000000000000732,0.2074974912206315,0.060000000000002274,107.09,145.2288727584149
306,economy,107.18,107.6,0.4199999999999875,0.0400000000000062,2,7,0.059999999999998214,0.2317754004137033,0.04000000000000625,107.39,146.77860120769753
307,and,107.64,107.7,0.0600000000000022,0.019999999999996,2,3,0.020000000000000732,0.1816937515111617,0.01999999999999602,107.67,140.07392878115292
308,all,107.72,107.82,0.0999999999999943,0.0200000000000102,2,3,0.03333333333333143,0.47983516878297416,0.020000000000010232,107.77,145.16053355478118
309,the,107.84,107.9,0.0600000000000022,0.039999999999992,2,3,0.020000000000000732,0.2830174841919427,0.03999999999999204,107.87,134.17193883045164
310,successes,107.94,108.54,0.6000000000000085,0.2999999999999971,2,9,0.06666666666666761,0.1776603601168695,0.29999999999999716,108.24000000000001,130.5971317373126
311,so,108.84,108.98,0.1400000000000005,0.1199999999999903,2,2,0.07000000000000026,0.45053115229359003,0.11999999999999034,108.91,153.83733898209667
312,you,109.1,109.2,0.1000000000000085,0.039999999999992,2,3,0.033333333333336164,0.3297162560845084,0.03999999999999204,109.15,170.3385959754937
313,could,109.24,109.32,0.0799999999999983,0.0400000000000062,2,5,0.01599999999999966,0.25088281563923964,0.04000000000000625,109.28,159.62433740707266
314,talk,109.36,109.56,0.2000000000000028,0.019999999999996,2,4,0.0500000000000007,0.4667406401031897,0.01999999999999602,109.46000000000001,170.34030673952324
315,about,109.58,109.82,0.2399999999999948,0.1200000000000045,2,5,0.04799999999999896,0.4308438272324471,0.12000000000000455,109.69999999999999,145.75682616654098
316,failures,109.94,110.38,0.4399999999999977,0.0200000000000102,2,8,0.054999999999999716,0.3796253266824453,0.020000000000010232,110.16,153.22074529080462
317,and,110.4,110.46,0.059999999999988,0.0400000000000062,2,3,0.019999999999996,0.2287120673635737,0.04000000000000625,110.43,136.35075540022433
318,all,110.5,110.58,0.0799999999999983,0.019999999999996,2,3,0.0266666666666661,0.5350850277509622,0.01999999999999602,110.53999999999999,150.97041599098677
319,the,110.6,110.66,0.0600000000000022,0.0400000000000062,2,3,0.020000000000000732,0.322792771653466,0.04000000000000625,110.63,148.45477653455464
320,other,110.7,110.78,0.0799999999999983,0.039999999999992,2,5,0.01599999999999966,0.39140543575116027,0.03999999999999204,110.74000000000001,141.4090301064459
321,things,110.82,111.0,0.1800000000000068,0.019999999999996,2,6,0.030000000000001133,0.19971153966990074,0.01999999999999602,110.91,154.49930973316458
322,they're,111.02,111.14,0.1200000000000045,0.019999999999996,2,7,0.017142857142857786,0.2762203879884839,0.01999999999999602,111.08,149.910105133794
323,just,111.16,111.28,0.1200000000000045,0.0600000000000022,2,4,0.030000000000001126,0.232244222987853,0.060000000000002274,111.22,160.03176938382288
324,not,111.34,111.5,0.1599999999999966,0.0799999999999983,2,3,0.0533333333333322,0.3266772638592621,0.0799999999999983,111.42,159.77792133164593
325,there,111.58,111.88,0.2999999999999971,0.2800000000000011,2,5,0.05999999999999942,0.4694995072264733,0.28000000000000114,111.72999999999999,136.1642189192628
326,and,112.16,112.32,0.1599999999999966,0.0600000000000022,0,3,0.0533333333333322,0.28344408273950117,0.060000000000002274,112.24,146.21205587641163
327,and,112.38,112.48,0.1000000000000085,0.039999999999992,0,3,0.033333333333336164,0.38319098311060845,0.03999999999999204,112.43,147.87078833322744
328,i,112.52,112.56,0.0400000000000062,0.2199999999999988,0,1,0.0400000000000062,0.28063734871217355,0.21999999999999886,112.53999999999999,148.19324420087187
329,i,112.78,112.88,0.0999999999999943,0.1000000000000085,2,1,0.0999999999999943,0.4543367200345195,0.10000000000000853,112.83,132.5371466621357
330,i,112.98,113.06,0.0799999999999983,0.0600000000000022,2,1,0.0799999999999983,0.5274003774588641,0.060000000000002274,113.02000000000001,137.81496902114222
331,don't,113.12,113.26,0.1400000000000005,0.059999999999988,2,5,0.0280000000000001,0.3834194525535527,0.05999999999998806,113.19,165.52011840752502
332,think,113.32,113.46,0.1400000000000005,0.0800000000000125,2,5,0.0280000000000001,0.2244760606791379,0.0800000000000125,113.38999999999999,223.83509235044514
333,yeah,113.54,113.7,0.1599999999999966,0.0600000000000022,2,4,0.03999999999999915,0.6015376757273977,0.060000000000002274,113.62,175.12977842043793
334,the,113.76,113.82,0.059999999999988,0.0400000000000062,2,3,0.019999999999996,0.4712021240343584,0.04000000000000625,113.78999999999999,210.45894995535133
335,american,113.86,114.18,0.3200000000000074,0.039999999999992,2,8,0.040000000000000924,0.33268618677602857,0.03999999999999204,114.02000000000001,155.34230690740247
336,people,114.22,114.4,0.1800000000000068,0.039999999999992,2,6,0.030000000000001133,0.24275838482111842,0.03999999999999204,114.31,168.17290591067936
337,we,114.44,114.52,0.0799999999999983,0.0799999999999983,2,2,0.03999999999999915,0.5763865406677653,0.0799999999999983,114.47999999999999,183.9297142310318
338,should,114.6,114.76,0.1600000000000108,0.019999999999996,2,6,0.026666666666668466,0.470788531444674,0.01999999999999602,114.68,203.3392700695001
339,be,114.78,114.84,0.0600000000000022,0.0600000000000022,2,2,0.0300000000000011,0.26486374535784435,0.060000000000002274,114.81,159.69633646852753
340,taking,114.9,115.16,0.2599999999999909,0.0400000000000062,2,6,0.043333333333331815,0.43421569477673577,0.04000000000000625,115.03,130.2226936236351
341,this,115.2,115.3,0.0999999999999943,4.38000000000001,2,4,0.024999999999998575,0.5171530676227352,4.38000000000001,115.25,207.2552091085597
342,was,119.68,119.92,0.2399999999999948,0.0600000000000022,0,3,0.07999999999999827,0.2442810616154503,0.060000000000002274,119.80000000000001,209.37867518149886
343,a,119.98,120.04,0.0600000000000022,0.059999999999988,0,1,0.0600000000000022,0.1341206321185415,0.05999999999998806,120.01,173.28099611935198
344,quid,120.1,120.28,0.1800000000000068,0.0600000000000022,0,4,0.0450000000000017,0.09105627526156872,0.060000000000002274,120.19,185.0181605806176
345,product,120.34,120.58,0.2399999999999948,0.7199999999999989,0,7,0.034285714285713545,0.1757908701016481,0.7199999999999989,120.46000000000001,200.37937219171386
346,you,121.3,121.38,0.0799999999999983,0.0400000000000062,0,3,0.0266666666666661,0.17831933698627134,0.04000000000000625,121.34,220.4921743863535
347,had,121.42,121.52,0.0999999999999943,0.0200000000000102,0,3,0.03333333333333143,0.3272378790520643,0.020000000000010232,121.47,224.40099362380923
348,the,121.54,121.58,0.039999999999992,0.0600000000000022,0,3,0.013333333333330666,0.31552338262496465,0.060000000000002274,121.56,221.76278147786627
349,president,121.64,122.1,0.4599999999999937,0.0400000000000062,0,9,0.05111111111111041,0.2441533692813451,0.04000000000000625,121.87,253.97706082846753
350,who,122.14,122.22,0.0799999999999983,0.0799999999999983,0,3,0.0266666666666661,0.15551719406705533,0.0799999999999983,122.18,230.15824759063997
351,invited,122.3,122.74,0.4399999999999977,0.0799999999999983,0,7,0.06285714285714253,0.19633500168369344,0.0799999999999983,122.52,166.45010989560214
352,china,122.82,123.22,0.4000000000000057,0.3200000000000074,0,5,0.08000000000000114,0.13721610526344782,0.3200000000000074,123.02,157.38223716164927
353,to,123.54,123.66,0.1199999999999903,0.1000000000000085,0,2,0.05999999999999515,0.22344566201090857,0.10000000000000853,123.6,220.3399959163139
354,look,123.76,123.94,0.1799999999999926,0.0799999999999983,0,4,0.04499999999999815,0.17281692472410798,0.0799999999999983,123.85,185.80942570591668
355,into,124.02,124.44,0.4200000000000017,0.7199999999999989,0,4,0.10500000000000043,0.1971589328890902,0.7199999999999989,124.22999999999999,177.88952580601864
356,his,125.16,125.34,0.1800000000000068,0.039999999999992,0,3,0.06000000000000227,0.24746762720045887,0.03999999999999204,125.25,185.2170432778703
357,political,125.38,125.8,0.4200000000000017,0.019999999999996,0,9,0.046666666666666856,0.19758995510714472,0.01999999999999602,125.59,168.9201127480073
358,opponent,125.82,126.18,0.3600000000000136,0.019999999999996,0,8,0.0450000000000017,0.1757041641527963,0.01999999999999602,126.0,158.82204917238408
359,so,126.2,126.3,0.0999999999999943,0.0799999999999983,0,2,0.04999999999999715,0.23234394255216304,0.0799999999999983,126.25,187.6130788713556
360,what,126.38,126.54,0.1600000000000108,0.039999999999992,0,4,0.0400000000000027,0.3422519170629897,0.03999999999999204,126.46000000000001,240.10578803164992
361,portion,126.58,126.9,0.3200000000000074,0.019999999999996,0,7,0.04571428571428677,0.15560402682100666,0.01999999999999602,126.74000000000001,255.11230615144567
362,are,126.92,126.98,0.0600000000000022,0.019999999999996,0,3,0.020000000000000732,0.3082996003947317,0.01999999999999602,126.95,193.11259997749943
363,you,127.0,127.08,0.0799999999999983,0.0400000000000062,0,3,0.0266666666666661,0.2184573089318842,0.04000000000000625,127.03999999999999,176.9994186497539
364,saying,127.12,127.32,0.1999999999999886,0.0200000000000102,0,6,0.03333333333333143,0.21595708268235494,0.020000000000010232,127.22,174.92077840831365
365,is,127.34,127.42,0.0799999999999983,0.039999999999992,0,2,0.03999999999999915,0.12672856029747306,0.03999999999999204,127.38,167.91729586710335
366,not,127.46,127.56,0.1000000000000085,0.039999999999992,0,3,0.033333333333336164,0.3227731775421205,0.03999999999999204,127.50999999999999,164.2367588537523
367,there,127.6,127.72,0.1200000000000045,0.0400000000000062,0,5,0.024000000000000903,0.38868117823567944,0.04000000000000625,127.66,176.11533505372051
368,because,127.76,127.94,0.1799999999999926,0.019999999999996,0,7,0.02571428571428466,0.2472699299094307,0.01999999999999602,127.85,178.6615076673465
369,that,127.96,128.12,0.1600000000000108,0.0999999999999943,0,4,0.0400000000000027,0.6221905716112258,0.09999999999999432,128.04,254.1200186757995
370,really,128.22,128.46,0.2400000000000091,0.039999999999992,0,6,0.040000000000001514,0.47761032586673874,0.03999999999999204,128.34,270.2207511018553
371,is,128.5,128.58,0.0800000000000125,0.0599999999999738,0,2,0.04000000000000625,0.32142665143166993,0.05999999999997385,128.54000000000002,210.61968036905532
372,what,128.64,128.76,0.1200000000000045,0.0200000000000102,0,4,0.030000000000001126,0.33120094522450927,0.020000000000010232,128.7,198.9999293565118
373,the,128.78,128.82,0.039999999999992,0.0400000000000204,0,3,0.013333333333330666,0.17248841738946263,0.040000000000020464,128.8,183.53179944702356
374,impeachment,128.86,129.3,0.4399999999999977,0.0600000000000022,0,11,0.03999999999999979,0.16563027358884014,0.060000000000002274,129.08,177.48294825521873
375,is,129.36,129.5,0.1399999999999863,0.0600000000000022,0,2,0.06999999999999315,0.2661018736442763,0.060000000000002274,129.43,137.62032122167116
376,about,129.56,130.12,0.5600000000000023,0.1200000000000045,0,5,0.11200000000000046,0.28793341073594314,0.12000000000000455,129.84,173.86704448549781
377,jim,130.24,130.46,0.2199999999999988,0.8199999999999932,0,3,0.07333333333333293,0.11095592759316826,0.8199999999999932,130.35000000000002,147.4495959815568
378,so,131.28,131.38,0.0999999999999943,0.0800000000000125,2,2,0.04999999999999715,0.5623862628850685,0.0800000000000125,131.32999999999998,200.25762206409243
379,also,131.46,131.64,0.1799999999999784,0.0400000000000204,2,4,0.0449999999999946,0.3247093944510443,0.040000000000020464,131.55,167.03348993459934
